"time","geo","unit","statinfo","quant_inc","quant_inc_label","statinfo_label","unit_label","value","flag"
2025,"DE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2,
2004,"EE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.4,
2005,"EE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.2,
2006,"EE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.2,
2007,"EE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2,
2008,"EE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.1,
2009,"EE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2,
2010,"EE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.1,
2011,"EE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.1,
2012,"EE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.1,
2013,"EE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.2,
2014,"EE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.3,"b"
2015,"EE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.4,
2016,"EE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.2,
2017,"EE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.2,
2018,"EE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.2,
2019,"EE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.3,
2020,"EE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.2,
2021,"EE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.2,
2022,"EE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.1,
2023,"EE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.2,
2024,"EE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.2,
2025,"EE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.2,
2003,"IE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.1,"b"
2004,"IE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2,
2005,"IE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",1.9,
2006,"IE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2,
2007,"IE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2,
2008,"IE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",1.9,
2009,"IE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",1.8,
2010,"IE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",1.9,
2011,"IE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2,
2012,"IE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.1,
2013,"IE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2,
2014,"IE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2,
2015,"IE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2,
2016,"IE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",1.9,
2017,"IE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2,
2018,"IE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",1.5,
2019,"IE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",1.9,"b"
2020,"IE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",1.8,"b"
2021,"IE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",1.8,
2022,"IE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",1.9,
2023,"IE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",1.8,
2024,"IE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",1.7,
2025,"IE","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",1.9,
2003,"EL","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.1,"b"
2004,"EL","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.1,
2005,"EL","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.1,
2006,"EL","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.1,
2007,"EL","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2,
2008,"EL","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.1,
2009,"EL","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",1.9,
2010,"EL","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2,
2011,"EL","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2,
2012,"EL","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.1,
2013,"EL","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2,
2014,"EL","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2,
2015,"EL","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.1,
2016,"EL","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2,
2017,"EL","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2,
2018,"EL","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",1.9,
2019,"EL","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",1.9,
2020,"EL","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",1.9,
2021,"EL","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2,
2022,"EL","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2,
2023,"EL","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",1.9,
2024,"EL","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",1.9,
2025,"EL","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",1.9,
2004,"ES","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2,"b"
2005,"ES","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.1,
2006,"ES","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.1,
2007,"ES","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.1,
2008,"ES","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.1,"b"
2009,"ES","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.1,
2010,"ES","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.1,
2011,"ES","EUR","SHARE","P95","Ninety-fifth percentile","Share of national equivalised income","Euro",2.1,
