"time","geo","unit","statinfo","quant_inc","quant_inc_label","statinfo_label","unit_label","value","flag"
2020,"EL","EUR","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Euro",2,
2021,"EL","EUR","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Euro",2.1,
2022,"EL","EUR","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Euro",2.1,
2023,"EL","EUR","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Euro",2,
2024,"EL","EUR","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Euro",2,
2025,"EL","EUR","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Euro",2,
2003,"EL","NAC","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","National currency",2.3,"b"
2004,"EL","NAC","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","National currency",2.2,
2005,"EL","NAC","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","National currency",2.3,
2006,"EL","NAC","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","National currency",2.3,
2007,"EL","NAC","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","National currency",2.2,
2008,"EL","NAC","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","National currency",2.1,
2009,"EL","NAC","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","National currency",2.2,
2010,"EL","NAC","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","National currency",2.1,
2011,"EL","NAC","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","National currency",2.2,
2012,"EL","NAC","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","National currency",2.2,
2013,"EL","NAC","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","National currency",2.1,
2014,"EL","NAC","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","National currency",2.2,
2015,"EL","NAC","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","National currency",2.2,
2016,"EL","NAC","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","National currency",2.2,
2017,"EL","NAC","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","National currency",2.2,
2018,"EL","NAC","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","National currency",2.1,
2019,"EL","NAC","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","National currency",2.1,
2020,"EL","NAC","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","National currency",2,
2021,"EL","NAC","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","National currency",2.1,
2022,"EL","NAC","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","National currency",2.1,
2023,"EL","NAC","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","National currency",2,
2024,"EL","NAC","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","National currency",2,
2025,"EL","NAC","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","National currency",2,
2003,"EL","PPS","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Purchasing power standard (PPS)",2.3,"b"
2004,"EL","PPS","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Purchasing power standard (PPS)",2.2,
2005,"EL","PPS","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Purchasing power standard (PPS)",2.3,
2006,"EL","PPS","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Purchasing power standard (PPS)",2.3,
2007,"EL","PPS","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Purchasing power standard (PPS)",2.2,
2008,"EL","PPS","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Purchasing power standard (PPS)",2.1,
2009,"EL","PPS","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Purchasing power standard (PPS)",2.2,
2010,"EL","PPS","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Purchasing power standard (PPS)",2.1,
2011,"EL","PPS","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Purchasing power standard (PPS)",2.2,
2012,"EL","PPS","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Purchasing power standard (PPS)",2.2,
2013,"EL","PPS","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Purchasing power standard (PPS)",2.1,
2014,"EL","PPS","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Purchasing power standard (PPS)",2.2,
2015,"EL","PPS","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Purchasing power standard (PPS)",2.2,
2016,"EL","PPS","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Purchasing power standard (PPS)",2.2,
2017,"EL","PPS","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Purchasing power standard (PPS)",2.2,
2018,"EL","PPS","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Purchasing power standard (PPS)",2.1,
2019,"EL","PPS","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Purchasing power standard (PPS)",2.1,
2020,"EL","PPS","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Purchasing power standard (PPS)",2,
2021,"EL","PPS","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Purchasing power standard (PPS)",2.1,
2022,"EL","PPS","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Purchasing power standard (PPS)",2.1,
2023,"EL","PPS","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Purchasing power standard (PPS)",2,
2024,"EL","PPS","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Purchasing power standard (PPS)",2,
2025,"EL","PPS","SHARE","P96","Ninety-sixth percentile","Share of national equivalised income","Purchasing power standard (PPS)",2,
2003,"EL","EUR","TC","P97","Ninety-seventh percentile","Top cut-off point","Euro",25440,"b"
2004,"EL","EUR","TC","P97","Ninety-seventh percentile","Top cut-off point","Euro",24775,
2005,"EL","EUR","TC","P97","Ninety-seventh percentile","Top cut-off point","Euro",28158,
2006,"EL","EUR","TC","P97","Ninety-seventh percentile","Top cut-off point","Euro",31048,
2007,"EL","EUR","TC","P97","Ninety-seventh percentile","Top cut-off point","Euro",31182,
2008,"EL","EUR","TC","P97","Ninety-seventh percentile","Top cut-off point","Euro",30957,
2009,"EL","EUR","TC","P97","Ninety-seventh percentile","Top cut-off point","Euro",32431,
2010,"EL","EUR","TC","P97","Ninety-seventh percentile","Top cut-off point","Euro",36576,
2011,"EL","EUR","TC","P97","Ninety-seventh percentile","Top cut-off point","Euro",31467,
2012,"EL","EUR","TC","P97","Ninety-seventh percentile","Top cut-off point","Euro",25443,
2013,"EL","EUR","TC","P97","Ninety-seventh percentile","Top cut-off point","Euro",22833,
2014,"EL","EUR","TC","P97","Ninety-seventh percentile","Top cut-off point","Euro",21786,
2015,"EL","EUR","TC","P97","Ninety-seventh percentile","Top cut-off point","Euro",21373,
2016,"EL","EUR","TC","P97","Ninety-seventh percentile","Top cut-off point","Euro",20540,
2017,"EL","EUR","TC","P97","Ninety-seventh percentile","Top cut-off point","Euro",21207,
2018,"EL","EUR","TC","P97","Ninety-seventh percentile","Top cut-off point","Euro",20680,
2019,"EL","EUR","TC","P97","Ninety-seventh percentile","Top cut-off point","Euro",21235,
2020,"EL","EUR","TC","P97","Ninety-seventh percentile","Top cut-off point","Euro",23055,
2021,"EL","EUR","TC","P97","Ninety-seventh percentile","Top cut-off point","Euro",23462,
2022,"EL","EUR","TC","P97","Ninety-seventh percentile","Top cut-off point","Euro",26200,
2023,"EL","EUR","TC","P97","Ninety-seventh percentile","Top cut-off point","Euro",27460,
2024,"EL","EUR","TC","P97","Ninety-seventh percentile","Top cut-off point","Euro",29707,
2025,"EL","EUR","TC","P97","Ninety-seventh percentile","Top cut-off point","Euro",32624,
2003,"EL","NAC","TC","P97","Ninety-seventh percentile","Top cut-off point","National currency",25440,"b"
2004,"EL","NAC","TC","P97","Ninety-seventh percentile","Top cut-off point","National currency",24775,
2005,"EL","NAC","TC","P97","Ninety-seventh percentile","Top cut-off point","National currency",28158,
2006,"EL","NAC","TC","P97","Ninety-seventh percentile","Top cut-off point","National currency",31048,
2007,"EL","NAC","TC","P97","Ninety-seventh percentile","Top cut-off point","National currency",31182,
2008,"EL","NAC","TC","P97","Ninety-seventh percentile","Top cut-off point","National currency",30957,
2009,"EL","NAC","TC","P97","Ninety-seventh percentile","Top cut-off point","National currency",32431,
2010,"EL","NAC","TC","P97","Ninety-seventh percentile","Top cut-off point","National currency",36576,
2011,"EL","NAC","TC","P97","Ninety-seventh percentile","Top cut-off point","National currency",31467,
2012,"EL","NAC","TC","P97","Ninety-seventh percentile","Top cut-off point","National currency",25443,
2013,"EL","NAC","TC","P97","Ninety-seventh percentile","Top cut-off point","National currency",22833,
2014,"EL","NAC","TC","P97","Ninety-seventh percentile","Top cut-off point","National currency",21786,
2015,"EL","NAC","TC","P97","Ninety-seventh percentile","Top cut-off point","National currency",21373,
2016,"EL","NAC","TC","P97","Ninety-seventh percentile","Top cut-off point","National currency",20540,
2017,"EL","NAC","TC","P97","Ninety-seventh percentile","Top cut-off point","National currency",21207,
2018,"EL","NAC","TC","P97","Ninety-seventh percentile","Top cut-off point","National currency",20680,
2019,"EL","NAC","TC","P97","Ninety-seventh percentile","Top cut-off point","National currency",21235,
2020,"EL","NAC","TC","P97","Ninety-seventh percentile","Top cut-off point","National currency",23055,
2021,"EL","NAC","TC","P97","Ninety-seventh percentile","Top cut-off point","National currency",23462,
2022,"EL","NAC","TC","P97","Ninety-seventh percentile","Top cut-off point","National currency",26200,
2023,"EL","NAC","TC","P97","Ninety-seventh percentile","Top cut-off point","National currency",27460,
2024,"EL","NAC","TC","P97","Ninety-seventh percentile","Top cut-off point","National currency",29707,
2025,"EL","NAC","TC","P97","Ninety-seventh percentile","Top cut-off point","National currency",32624,
2003,"EL","PPS","TC","P97","Ninety-seventh percentile","Top cut-off point","Purchasing power standard (PPS)",31725,"b"
2004,"EL","PPS","TC","P97","Ninety-seventh percentile","Top cut-off point","Purchasing power standard (PPS)",28849,
2005,"EL","PPS","TC","P97","Ninety-seventh percentile","Top cut-off point","Purchasing power standard (PPS)",32145,
2006,"EL","PPS","TC","P97","Ninety-seventh percentile","Top cut-off point","Purchasing power standard (PPS)",35182,
2007,"EL","PPS","TC","P97","Ninety-seventh percentile","Top cut-off point","Purchasing power standard (PPS)",35017,
2008,"EL","PPS","TC","P97","Ninety-seventh percentile","Top cut-off point","Purchasing power standard (PPS)",34489,
2009,"EL","PPS","TC","P97","Ninety-seventh percentile","Top cut-off point","Purchasing power standard (PPS)",35362,
2010,"EL","PPS","TC","P97","Ninety-seventh percentile","Top cut-off point","Purchasing power standard (PPS)",38520,
2011,"EL","PPS","TC","P97","Ninety-seventh percentile","Top cut-off point","Purchasing power standard (PPS)",33307,
2012,"EL","PPS","TC","P97","Ninety-seventh percentile","Top cut-off point","Purchasing power standard (PPS)",26914,
2013,"EL","PPS","TC","P97","Ninety-seventh percentile","Top cut-off point","Purchasing power standard (PPS)",24673,
2014,"EL","PPS","TC","P97","Ninety-seventh percentile","Top cut-off point","Purchasing power standard (PPS)",24606,
2015,"EL","PPS","TC","P97","Ninety-seventh percentile","Top cut-off point","Purchasing power standard (PPS)",25017,
2016,"EL","PPS","TC","P97","Ninety-seventh percentile","Top cut-off point","Purchasing power standard (PPS)",24779,
2017,"EL","PPS","TC","P97","Ninety-seventh percentile","Top cut-off point","Purchasing power standard (PPS)",25211,
2018,"EL","PPS","TC","P97","Ninety-seventh percentile","Top cut-off point","Purchasing power standard (PPS)",24313,
2019,"EL","PPS","TC","P97","Ninety-seventh percentile","Top cut-off point","Purchasing power standard (PPS)",25302,
2020,"EL","PPS","TC","P97","Ninety-seventh percentile","Top cut-off point","Purchasing power standard (PPS)",26714,
2021,"EL","PPS","TC","P97","Ninety-seventh percentile","Top cut-off point","Purchasing power standard (PPS)",26586,
2022,"EL","PPS","TC","P97","Ninety-seventh percentile","Top cut-off point","Purchasing power standard (PPS)",29836,
2023,"EL","PPS","TC","P97","Ninety-seventh percentile","Top cut-off point","Purchasing power standard (PPS)",31118,
2024,"EL","PPS","TC","P97","Ninety-seventh percentile","Top cut-off point","Purchasing power standard (PPS)",34050,
2025,"EL","PPS","TC","P97","Ninety-seventh percentile","Top cut-off point","Purchasing power standard (PPS)",37954,
2003,"EL","EUR","SHARE","P97","Ninety-seventh percentile","Share of national equivalised income","Euro",2.5,"b"
2004,"EL","EUR","SHARE","P97","Ninety-seventh percentile","Share of national equivalised income","Euro",2.3,
2005,"EL","EUR","SHARE","P97","Ninety-seventh percentile","Share of national equivalised income","Euro",2.4,
2006,"EL","EUR","SHARE","P97","Ninety-seventh percentile","Share of national equivalised income","Euro",2.4,
2007,"EL","EUR","SHARE","P97","Ninety-seventh percentile","Share of national equivalised income","Euro",2.4,
2008,"EL","EUR","SHARE","P97","Ninety-seventh percentile","Share of national equivalised income","Euro",2.4,
2009,"EL","EUR","SHARE","P97","Ninety-seventh percentile","Share of national equivalised income","Euro",2.3,
2010,"EL","EUR","SHARE","P97","Ninety-seventh percentile","Share of national equivalised income","Euro",2.5,
2011,"EL","EUR","SHARE","P97","Ninety-seventh percentile","Share of national equivalised income","Euro",2.4,
2012,"EL","EUR","SHARE","P97","Ninety-seventh percentile","Share of national equivalised income","Euro",2.3,
2013,"EL","EUR","SHARE","P97","Ninety-seventh percentile","Share of national equivalised income","Euro",2.4,
