"time","geo","age","sex","income","unit","statinfo","statinfo_label","unit_label","income_label","sex_label","age_label","value","flag"
2019,"EL","Y_GE65","M","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Males","65 years or over",26.4,
2020,"EL","Y_GE65","M","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Males","65 years or over",26.9,
2021,"EL","Y_GE65","M","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Males","65 years or over",28.4,
2022,"EL","Y_GE65","M","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Males","65 years or over",28,
2023,"EL","Y_GE65","M","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Males","65 years or over",25.6,
2024,"EL","Y_GE65","M","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Males","65 years or over",23.8,
2025,"EL","Y_GE65","M","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Males","65 years or over",21.1,
2003,"EL","TOTAL","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Total",26.8,
2004,"EL","TOTAL","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Total",27.4,
2005,"EL","TOTAL","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Total",27.1,
2006,"EL","TOTAL","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Total",26.7,
2007,"EL","TOTAL","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Total",26.7,
2008,"EL","TOTAL","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Total",26.3,
2009,"EL","TOTAL","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Total",25.9,
2010,"EL","TOTAL","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Total",25.3,
2011,"EL","TOTAL","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Total",25.4,
2012,"EL","TOTAL","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Total",24.5,
2014,"EL","TOTAL","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Total",25.7,
2015,"EL","TOTAL","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Total",26.7,
2016,"EL","TOTAL","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Total",27.2,
2017,"EL","TOTAL","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Total",26.5,
2018,"EL","TOTAL","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Total",25.3,
2019,"EL","TOTAL","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Total",25.1,
2020,"EL","TOTAL","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Total",24.9,
2021,"EL","TOTAL","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Total",24.2,
2022,"EL","TOTAL","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Total",24.6,
2023,"EL","TOTAL","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Total",23.1,
2024,"EL","TOTAL","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Total",22.2,
2025,"EL","TOTAL","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Total",21.9,
2003,"EL","Y_LT18","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Less than 18 years",25.4,
2004,"EL","Y_LT18","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Less than 18 years",29.1,
2005,"EL","Y_LT18","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Less than 18 years",27.7,
2006,"EL","Y_LT18","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Less than 18 years",27.1,
2007,"EL","Y_LT18","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Less than 18 years",26.2,
2008,"EL","Y_LT18","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Less than 18 years",24.9,
2009,"EL","Y_LT18","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Less than 18 years",22.6,
2010,"EL","Y_LT18","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Less than 18 years",25.1,
2011,"EL","Y_LT18","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Less than 18 years",24.9,
2012,"EL","Y_LT18","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Less than 18 years",23.3,
2014,"EL","Y_LT18","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Less than 18 years",24.5,
2015,"EL","Y_LT18","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Less than 18 years",24.8,
2016,"EL","Y_LT18","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Less than 18 years",24.6,
2017,"EL","Y_LT18","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Less than 18 years",23.6,
2018,"EL","Y_LT18","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Less than 18 years",22.3,
2019,"EL","Y_LT18","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Less than 18 years",21.5,
2020,"EL","Y_LT18","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Less than 18 years",21.5,
2021,"EL","Y_LT18","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Less than 18 years",20.6,
2022,"EL","Y_LT18","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Less than 18 years",22.2,
2023,"EL","Y_LT18","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Less than 18 years",18.2,
2024,"EL","Y_LT18","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Less than 18 years",15.8,
2025,"EL","Y_LT18","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","Less than 18 years",15.8,
2003,"EL","Y18-64","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","From 18 to 64 years",30.1,
2004,"EL","Y18-64","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","From 18 to 64 years",30.4,
2005,"EL","Y18-64","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","From 18 to 64 years",30.4,
2006,"EL","Y18-64","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","From 18 to 64 years",30.7,
2007,"EL","Y18-64","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","From 18 to 64 years",30.3,
2008,"EL","Y18-64","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","From 18 to 64 years",30,
2009,"EL","Y18-64","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","From 18 to 64 years",29.8,
2010,"EL","Y18-64","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","From 18 to 64 years",29.1,
2011,"EL","Y18-64","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","From 18 to 64 years",28.7,
2012,"EL","Y18-64","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","From 18 to 64 years",26,
2014,"EL","Y18-64","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","From 18 to 64 years",27.8,
2015,"EL","Y18-64","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","From 18 to 64 years",28.9,
2016,"EL","Y18-64","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","From 18 to 64 years",29.7,
2017,"EL","Y18-64","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","From 18 to 64 years",28.7,
2018,"EL","Y18-64","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","From 18 to 64 years",27.6,
2019,"EL","Y18-64","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","From 18 to 64 years",27.6,
2020,"EL","Y18-64","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","From 18 to 64 years",26.9,
2021,"EL","Y18-64","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","From 18 to 64 years",26.4,
2022,"EL","Y18-64","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","From 18 to 64 years",26.6,
2023,"EL","Y18-64","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","From 18 to 64 years",25.8,
2024,"EL","Y18-64","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","From 18 to 64 years",25.8,
2025,"EL","Y18-64","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","From 18 to 64 years",26.5,
2003,"EL","Y_GE65","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","65 years or over",17.2,
2004,"EL","Y_GE65","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","65 years or over",15.9,
2005,"EL","Y_GE65","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","65 years or over",15.9,
2006,"EL","Y_GE65","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","65 years or over",13.3,
2007,"EL","Y_GE65","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","65 years or over",15.2,
2008,"EL","Y_GE65","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","65 years or over",15.4,
2009,"EL","Y_GE65","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","65 years or over",15.6,
2010,"EL","Y_GE65","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","65 years or over",13.6,
2011,"EL","Y_GE65","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","65 years or over",15.3,
2012,"EL","Y_GE65","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","65 years or over",20.7,
2014,"EL","Y_GE65","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","65 years or over",20.5,
2015,"EL","Y_GE65","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","65 years or over",21.8,
2016,"EL","Y_GE65","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","65 years or over",22.5,
2017,"EL","Y_GE65","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","65 years or over",22.4,
2018,"EL","Y_GE65","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","65 years or over",21.1,
2019,"EL","Y_GE65","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","65 years or over",20.9,
2020,"EL","Y_GE65","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","65 years or over",22,
2021,"EL","Y_GE65","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","65 years or over",21.3,
2022,"EL","Y_GE65","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","65 years or over",20.9,
2023,"EL","Y_GE65","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","65 years or over",19.3,
2024,"EL","Y_GE65","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","65 years or over",17.7,
2025,"EL","Y_GE65","F","PC_GE140","PC","MED","Median","Percentage","140 percent or over","Females","65 years or over",14.9,
2003,"EL","TOTAL","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Total",23.9,
2004,"EL","TOTAL","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Total",24.3,
2005,"EL","TOTAL","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Total",24.2,
2006,"EL","TOTAL","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Total",23.6,
2007,"EL","TOTAL","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Total",23.8,
2008,"EL","TOTAL","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Total",23.5,
2009,"EL","TOTAL","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Total",22.8,
2010,"EL","TOTAL","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Total",22.5,
2011,"EL","TOTAL","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Total",22.3,
2012,"EL","TOTAL","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Total",21.4,
2014,"EL","TOTAL","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Total",22.7,
2015,"EL","TOTAL","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Total",22.8,
2016,"EL","TOTAL","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Total",23.7,
2017,"EL","TOTAL","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Total",22.7,
2018,"EL","TOTAL","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Total",21.5,
2019,"EL","TOTAL","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Total",21.4,
2020,"EL","TOTAL","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Total",21.4,
2021,"EL","TOTAL","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Total",21.5,
2022,"EL","TOTAL","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Total",20.7,
2023,"EL","TOTAL","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Total",19.6,
2024,"EL","TOTAL","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Total",18.9,
2025,"EL","TOTAL","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Total",17.9,
2003,"EL","Y_LT18","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Less than 18 years",22.5,
2004,"EL","Y_LT18","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Less than 18 years",24.9,
2005,"EL","Y_LT18","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Less than 18 years",24.6,
2006,"EL","Y_LT18","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Less than 18 years",23.9,
2007,"EL","Y_LT18","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Less than 18 years",22.3,
2008,"EL","Y_LT18","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Less than 18 years",21.4,
2009,"EL","Y_LT18","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Less than 18 years",20.1,
2010,"EL","Y_LT18","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Less than 18 years",20.7,
2011,"EL","Y_LT18","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Less than 18 years",20.1,
2012,"EL","Y_LT18","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Less than 18 years",19,
2014,"EL","Y_LT18","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Less than 18 years",21,
2015,"EL","Y_LT18","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Less than 18 years",19.1,
2016,"EL","Y_LT18","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Less than 18 years",20.4,
2017,"EL","Y_LT18","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Less than 18 years",19.2,
2018,"EL","Y_LT18","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Less than 18 years",17.3,
2019,"EL","Y_LT18","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Less than 18 years",16.6,
2020,"EL","Y_LT18","T","PC_GE150","PC","MED","Median","Percentage","150 percent or over","Total","Less than 18 years",16.6,
