"time","geo","unit","hhcomp","rskpovth","statinfo","statinfo_label","rskpovth_label","hhcomp_label","unit_label","value","flag"
2025,"EL","PC","A2_DCH1","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with one dependent child","Percentage",16.3,
2015,"EL","THS_PER","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Thousand persons",433,
2016,"EL","THS_PER","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Thousand persons",405,
2017,"EL","THS_PER","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Thousand persons",405,
2018,"EL","THS_PER","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Thousand persons",360,
2019,"EL","THS_PER","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Thousand persons",283,
2020,"EL","THS_PER","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Thousand persons",294,
2021,"EL","THS_PER","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Thousand persons",336,
2022,"EL","THS_PER","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Thousand persons",311,
2023,"EL","THS_PER","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Thousand persons",293,
2024,"EL","THS_PER","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Thousand persons",300,
2025,"EL","THS_PER","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Thousand persons",299,
1995,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",16,
1996,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",17,
1997,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",14,
1998,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",14,
1999,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",15,
2000,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",15,
2001,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",14,
2003,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",17.1,"b"
2004,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",18.6,
2005,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",18.2,
2006,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",20.7,
2007,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",22.1,
2008,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",21.9,
2009,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",22.4,
2010,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",20.3,
2011,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",24.2,
2012,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",25.9,
2013,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",25.6,
2014,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",22,
2015,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",23.6,
2016,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",22.3,
2017,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",22.8,
2018,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",20.7,
2019,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",17.6,
2020,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",17.3,
2021,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",20.2,
2022,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",18.9,
2023,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",18.7,
2024,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",19.3,
2025,"EL","PC","A2_DCH2","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with two dependent children","Percentage",19.7,
2015,"EL","THS_PER","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Thousand persons",191,
2016,"EL","THS_PER","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Thousand persons",195,
2017,"EL","THS_PER","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Thousand persons",151,
2018,"EL","THS_PER","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Thousand persons",151,
2019,"EL","THS_PER","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Thousand persons",230,
2020,"EL","THS_PER","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Thousand persons",208,
2021,"EL","THS_PER","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Thousand persons",322,
2022,"EL","THS_PER","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Thousand persons",321,
2023,"EL","THS_PER","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Thousand persons",255,
2024,"EL","THS_PER","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Thousand persons",270,
2025,"EL","THS_PER","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Thousand persons",292,
1995,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",17,
1996,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",21,
1997,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",22,
1998,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",26,
1999,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",19,
2000,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",26,
2001,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",26,
2003,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",34,"b"
2004,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",32.7,
2005,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",32.7,
2006,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",38,
2007,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",29.7,
2008,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",27.2,
2009,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",28.6,
2010,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",26.7,
2011,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",20.8,
2012,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",36.8,
2013,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",31.4,
2014,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",32.4,
2015,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",29.6,
2016,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",32,
2017,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",24.4,
2018,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",23.3,
2019,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",27,
2020,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",27.4,
2021,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",31.2,
2022,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",30.3,
2023,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",29.2,
2024,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",31,
2025,"EL","PC","A2_DCH_GE3","B_60","MED_EI","Median equivalised income","Below 60%","Two adults with three or more dependent children","Percentage",33.9,
2015,"EL","THS_PER","A_GE2_DCH","B_60","MED_EI","Median equivalised income","Below 60%","Two or more adults with dependent children","Thousand persons",1233,
2016,"EL","THS_PER","A_GE2_DCH","B_60","MED_EI","Median equivalised income","Below 60%","Two or more adults with dependent children","Thousand persons",1213,
2017,"EL","THS_PER","A_GE2_DCH","B_60","MED_EI","Median equivalised income","Below 60%","Two or more adults with dependent children","Thousand persons",1139,
2018,"EL","THS_PER","A_GE2_DCH","B_60","MED_EI","Median equivalised income","Below 60%","Two or more adults with dependent children","Thousand persons",1083,
2019,"EL","THS_PER","A_GE2_DCH","B_60","MED_EI","Median equivalised income","Below 60%","Two or more adults with dependent children","Thousand persons",997,
2020,"EL","THS_PER","A_GE2_DCH","B_60","MED_EI","Median equivalised income","Below 60%","Two or more adults with dependent children","Thousand persons",970,
2021,"EL","THS_PER","A_GE2_DCH","B_60","MED_EI","Median equivalised income","Below 60%","Two or more adults with dependent children","Thousand persons",1159,
2022,"EL","THS_PER","A_GE2_DCH","B_60","MED_EI","Median equivalised income","Below 60%","Two or more adults with dependent children","Thousand persons",1037,
2023,"EL","THS_PER","A_GE2_DCH","B_60","MED_EI","Median equivalised income","Below 60%","Two or more adults with dependent children","Thousand persons",974,
2024,"EL","THS_PER","A_GE2_DCH","B_60","MED_EI","Median equivalised income","Below 60%","Two or more adults with dependent children","Thousand persons",964,
2025,"EL","THS_PER","A_GE2_DCH","B_60","MED_EI","Median equivalised income","Below 60%","Two or more adults with dependent children","Thousand persons",950,
2003,"EL","PC","A_GE2_DCH","B_60","MED_EI","Median equivalised income","Below 60%","Two or more adults with dependent children","Percentage",21,"b"
2004,"EL","PC","A_GE2_DCH","B_60","MED_EI","Median equivalised income","Below 60%","Two or more adults with dependent children","Percentage",19.5,
2005,"EL","PC","A_GE2_DCH","B_60","MED_EI","Median equivalised income","Below 60%","Two or more adults with dependent children","Percentage",19.7,
